project_a,project_b,weight_a,weight_b,star_count_a,fork_count_a,star_count_b,fork_count_b
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","JavaScript color conversion library supporting many models (RGB, HSL, HSV, etc.) with automatic routing.",0.32171914275,0.67828085725,22533,1974,892,205
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",Node.js stream piping utility with environment variable configuration and broad compatibility.,0.08508352272,0.91491647728,22533,1974,748,96
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.95697625923,0.04302374077,22533,1974,908,59
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",macOS library providing process information access via automated bindings and a C API.,0.99619647255,0.00380352745,22533,1974,4811,319
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.91829791214,0.08170208786,22533,1974,7,22
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.73257537139,0.26742462861,22533,1974,27874,852
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.62812571922,0.37187428078,22533,1974,112,13
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",0.77902586767,0.22097413233,22533,1974,5434,173
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",0.63191947667,0.36808052333,22533,1974,14019,1661
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.49412308548,0.50587691452,22533,1974,28583,1565
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.70272614274,0.29727385726,22533,1974,13928,883
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.56403887083,0.43596112917,22533,1974,13075,721
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.88951637465,0.11048362535,22533,1974,30349,1619
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.82367673106,0.17632326894,22533,1974,8808,1025
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.",0.1388595565,0.8611404435,22533,1974,841,108
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.53792573915,0.46207426085,22533,1974,328,63
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","NumPy: Scientific computing library for Python with multi-dimensional arrays, linear algebra, and optimized numerical operations.",0.23216164291,0.76783835709,22533,1974,8600,732
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.81960914045,0.18039085955,22533,1974,105991,10981
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.80177231399,0.19822768601,22533,1974,28362,10225
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,0.393424724,0.606575276,22533,1974,166,10
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.",0.04729529437,0.95270470563,22533,1974,5593,1568
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",0.22541152904,0.77458847096,22533,1974,303,36
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.98992662571,0.01007337429,22533,1974,8048,1598
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.8915402071,0.1084597929,22533,1974,44063,18081
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.90653936595,0.09346063405,22533,1974,3687,236
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.1569718429,0.8430281571,22533,1974,8032,1883
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.99918325025,0.00081674975,22533,1974,14350,1361
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.5583038869,0.4416961131,22533,1974,187,14
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.33759013038,0.66240986962,22533,1974,447,46
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Fast, extensible Node.js web framework with HTTP/2, plugins, hooks, and strong TypeScript support.",0.70640553337,0.29359446663,22533,1974,23497,3266
"Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.9942263279,0.0057736721,22533,1974,15978,500
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.82089181136,0.17910818864,22533,1974,32636,2327
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.00845133036,0.99154866964,22533,1974,1399,45
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.01877700675,0.98122299325,11177,946,2103,280
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.83195387826,0.16804612174,11177,946,43319,5651
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.24209884053,0.75790115947,11177,946,892,205
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.38938349261,0.61061650739,11177,946,4811,319
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.7494780793,0.2505219207,11177,946,13928,883
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.6864200864,0.3135799136,11177,946,13075,721
"Node.js/browser debugging utility with color output, namespace filtering, and formatters.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.61498916617,0.38501083383,11177,946,119,30
"Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.00382276519,0.99617723481,11177,946,166,10
"Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.02136861123,0.97863138877,11177,946,5318,405
"Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.13545792857,0.86454207143,2103,280,43319,5651
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.",0.91412421292,0.08587578708,2103,280,13075,721
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.98609997537,0.01390002463,2103,280,105991,10981
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.99319982573,0.00680017427,208179,33682,22533,1974
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.",0.82677882722,0.17322117278,208179,33682,11177,946
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.8466986753,0.1533013247,208179,33682,2103,280
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",0.998534501,0.001465499,208179,33682,5176,449
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.",0.88756419588,0.11243580412,208179,33682,33035,4227
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.",0.99481637218,0.00518362782,208179,33682,30864,3005
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.96775948516,0.03224051484,208179,33682,25458,1537
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.93415455826,0.06584544174,208179,33682,63,16
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","SWC: Fast Rust-based TypeScript/JavaScript compiler with a bundler, minifier, and plugin support.",0.93542827073,0.06457172927,208179,33682,10600,424
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","TypeScript type utility library offering extensive transformations, guards, and deep object manipulation.",0.80530246318,0.19469753682,208179,33682,17559,1111
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.44651851032,0.55348148968,208179,33682,31389,1239
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Fast JavaScript CRC32 library with rolling checksums, optimized for various environments.",0.99560249875,0.00439750125,208179,33682,14572,555
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","JavaScript color conversion library supporting many models (RGB, HSL, HSV, etc.) with automatic routing.",0.91925740545,0.08074259455,208179,33682,25345,4590
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",Node.js stream piping utility with environment variable configuration and broad compatibility.,0.6024473201,0.3975526799,208179,33682,346,37
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.91313382068,0.08686617932,208179,33682,748,96
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",macOS library providing process information access via automated bindings and a C API.,0.99967580848,0.00032419152,208179,33682,908,59
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.99405930414,0.00594069586,208179,33682,230593,47198
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.96748484908,0.03251515092,208179,33682,7,22
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.99850872415,0.00149127585,208179,33682,27874,852
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",0.96742654802,0.03257345198,208179,33682,112,13
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.",0.93302440122,0.06697559878,208179,33682,19319,863
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.92231679221,0.07768320779,208179,33682,14019,1661
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.97147951385,0.02852048615,208179,33682,28583,1565
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.94505211057,0.05494788943,208179,33682,13928,883
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.98221269082,0.01778730918,208179,33682,13075,721
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.",0.8397524072,0.1602475928,208179,33682,30349,1619
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.9240684686,0.0759315314,208179,33682,14478,1060
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Tokio: A fast, scalable, and reliable async Rust runtime for networking, filesystems, and concurrency.",0.68791090326,0.31208909674,208179,33682,328,63
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",Fast JavaScript string manipulation library with sourcemap support and bundling for code transformations.,0.9984184331,0.0015815669,208179,33682,8600,732
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.92189252071,0.07810747929,208179,33682,1924,105
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","NumPy: Scientific computing library for Python with multi-dimensional arrays, linear algebra, and optimized numerical operations.",0.71896632485,0.28103367515,208179,33682,27394,2508
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.9966781087,0.0033218913,208179,33682,2415,115
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.98511039675,0.01488960325,208179,33682,105991,10981
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.98707346119,0.01292653881,208179,33682,28362,10225
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,0.8914577228,0.1085422772,208179,33682,119,30
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.93473312028,0.06526687972,208179,33682,166,10
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",0.76935211429,0.23064788571,208179,33682,5593,1568
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",JavaScript YAML parser and dumper with security and performance enhancements.,0.99214818009,0.00785181991,208179,33682,303,36
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.9946673992,0.0053326008,208179,33682,32,7
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9999521687,4.78313e-05,208179,33682,44063,18081
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Go library accesses system config via sysconf/sysctl, supporting various Unix-like OSs.",0.7535040134,0.2464959866,208179,33682,6328,776
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Vitest: Blazing fast Vite-powered unit testing with browser support, rich matchers, and a flexible reporter API.",0.97249476077,0.02750523923,208179,33682,14350,1361
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.9460780789,0.0539219211,208179,33682,447,46
"Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.",0.9998592659,0.0001407341,208179,33682,141,27
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.91975997843,0.08024002157,208179,33682,13288,1209
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.88473425892,0.11526574108,208179,33682,23497,3266
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.",0.05350264351,0.94649735649,208179,33682,1399,45
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.38550224149,0.61449775851,5176,449,11177,946
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.",0.96856061082,0.03143938918,5176,449,2103,280
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.73734047246,0.26265952754,5176,449,43319,5651
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.9336730205,0.0663269795,5176,449,33035,4227
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.97444907413,0.02555092587,5176,449,63,16
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.7890184717,0.2109815283,5176,449,114814,15630
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.75336886563,0.24663113437,5176,449,4085,267
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.89189791353,0.10810208647,5176,449,4811,319
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.8185328185,0.1814671815,5176,449,17559,1111
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.89371503243,0.10628496757,5176,449,112,13
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.73463752437,0.26536247563,5176,449,13075,721
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.9439666306,0.0560333694,5176,449,10600,424
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.8807023417,0.1192976583,5176,449,30349,1619
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.",macOS library providing process information access via automated bindings and a C API.,0.9972774712,0.0027225288,5176,449,230593,47198
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.94198197893,0.05801802107,5176,449,27874,852
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.20193435125,0.79806564875,5176,449,14478,1060
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.",0.9558985667,0.0441014333,5176,449,7,22
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.9700324648,0.0299675352,5176,449,105991,10981
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.99957111,0.00042889,5176,449,8600,732
"Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.9421895213,0.0578104787,5176,449,892,205
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.27757866607,0.72242133393,5176,449,119,30
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.0056479783,0.9943520217,5176,449,5593,1568
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.",0.39972527475,0.60027472525,5176,449,5318,405
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.00131430224,0.99868569776,5176,449,32,7
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",JavaScript YAML parser and dumper with security and performance enhancements.,0.3246753247,0.6753246753,30864,3005,11177,946
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.7692307692,0.2307692308,30864,3005,22649,3019
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.00552486188,0.99447513812,30864,3005,4085,267
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.",0.5208333333,0.4791666667,30864,3005,25345,4590
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.04184100418,0.95815899582,30864,3005,6328,776
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.",0.00155753536,0.99844246464,30864,3005,3687,236
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.00138186441,0.99861813559,30864,3005,5434,173
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.08710801394,0.91289198606,30864,3005,230593,47198
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.4,0.6,30864,3005,14478,1060
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.01191327138,0.98808672862,30864,3005,8048,1598
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",0.01823486506,0.98176513494,30864,3005,892,205
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Go Minisign library: key generation, signing, verification, and prehashed signature support.",0.06622516556,0.93377483444,30864,3005,8808,1025
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.2,0.8,30864,3005,27874,852
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.04163197336,0.95836802664,30864,3005,13928,883
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.00497512438,0.99502487562,30864,3005,44063,18081
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9615384615,0.0384615385,30864,3005,112,13
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.0630517024,0.9369482976,30864,3005,14350,1361
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","NumPy: Scientific computing library for Python with multi-dimensional arrays, linear algebra, and optimized numerical operations.",0.00075276264,0.99924723736,30864,3005,32,7
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.5263157895,0.4736842105,30864,3005,187,14
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Pytest: Python testing framework with focus on performance, extensibility, and modern Python features.",0.00743494424,0.99256505576,30864,3005,447,46
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.",0.01075037626,0.98924962374,30864,3005,13075,721
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.08223684211,0.91776315789,30864,3005,28362,10225
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.","Prettier is a JavaScript code formatter supporting multiple languages, focusing on consistent style, performance, and extensibility.",0.0049000392,0.9950999608,30864,3005,4811,319
"RxJS: Reactive programming library with improved performance, new features, and TypeScript support.",macOS library providing process information access via automated bindings and a C API.,0.9259259259,0.0740740741,30864,3005,12228,2712
