"project_a","project_b","weight_a","weight_b","star_count_a","fork_count_a","star_count_b","fork_count_b"
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.","0.44399036121","0.55600963879","28583","1565","187","14"
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.","0.0092610927","0.9907389073","28583","1565","15978","500"
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.","0.6439330703","0.3560669297","28583","1565","32636","2327"
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","macOS library providing process information access via automated bindings and a C API.","0.97204116635","0.02795883365","43319","5651","13928","883"
"JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","0.00411463337","0.99588536663","43319","5651","105991","10981"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","0.97319460841","0.02680539159","43319","5651","1399","45"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","0.89343534074","0.10656465926","3576","361","2103","280"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.","0.38145103979","0.61854896021","3576","361","19319","863"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","0.62359209526","0.37640790474","3576","361","33035","4227"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","0.78563837305","0.21436162695","3576","361","17559","1111"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.","0.4945004339","0.5054995661","3576","361","4085","267"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.","0.39561879339","0.60438120661","3576","361","13075","721"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","0.05556932931","0.94443067069","3576","361","112","13"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.","0.236423221","0.763576779","3576","361","892","205"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Fast JavaScript deep equality check with TypeScript support and optimized performance.","0.48011611578","0.51988388422","3576","361","30349","1619"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.","0.56299635104","0.43700364896","3576","361","63","16"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","JavaScript color code management library with ESM support, community contributions, and focused on code quality.","0.7604790419","0.2395209581","3576","361","230593","47198"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).","0.00474405335","0.99525594665","3576","361","22649","3019"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.","0.92852636797","0.07147363203","3576","361","114814","15630"
"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.","0.45926564052","0.54073435948","3576","361","13928","883"
"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.","0.28352870562","0.71647129438","3576","361","25345","4590"
"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","0.02632654031","0.97367345969","3576","361","27874","852"
"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.","0.41657172404","0.58342827596","3576","361","7","22"
"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.","0.68902204985","0.31097795015","3576","361","43319","5651"
"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","0.67927487707","0.32072512293","30349","1619","2103","280"
"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.","0.9974012474","0.0025987526","30349","1619","4811","319"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.","0.005775836","0.994224164","30349","1619","17559","1111"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","0.72615095256","0.27384904744","30349","1619","13075","721"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.","0.16409811059","0.83590188941","30349","1619","230593","47198"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.","0.08760246683","0.91239753317","30349","1619","114814","15630"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Go Minisign library: key generation, signing, verification, and prehashed signature support.","0.28116654228","0.71883345772","30349","1619","13928","883"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.","0.28379421373","0.71620578627","30349","1619","43319","5651"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.","0.07307577701","0.92692422299","30349","1619","328","63"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","0.51028507284","0.48971492716","30349","1619","1924","105"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","0.12266949934","0.87733050066","30349","1619","105991","10981"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","0.00713944435","0.99286055565","30349","1619","119","30"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.","0.27906302143","0.72093697857","30349","1619","1514","581"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","0.62020123248","0.37979876752","30349","1619","8032","1883"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.","0.50671702576","0.49328297424","30349","1619","15978","500"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.","0.04057389653","0.95942610347","13075","721","13928","883"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.","0.55336689626","0.44663310374","13075","721","43319","5651"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","0.0269387539","0.9730612461","13075","721","105991","10981"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.","0.75389940122","0.24610059878","13075","721","166","10"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.","0.08328047605","0.91671952395","13075","721","5318","405"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.","0.01211387038","0.98788612962","13075","721","1399","45"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","0.80765656717","0.19234343283","8808","1025","25345","4590"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast JavaScript deep equality check with TypeScript support and optimized performance.","0.15921493914","0.84078506086","8808","1025","4811","319"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","macOS library providing process information access via automated bindings and a C API.","0.87996468087","0.12003531913","8808","1025","114814","15630"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.","0.20808262008","0.79191737992","8808","1025","17559","1111"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.","0.00768322782","0.99231677218","8808","1025","112","13"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.","0.53773603151","0.46226396849","8808","1025","10600","424"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.","0.36178094922","0.63821905078","8808","1025","33035","4227"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).","0.01845308206","0.98154691794","8808","1025","841","108"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).","0.00104335472","0.99895664528","8808","1025","30349","1619"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Object-schema: A config merging/validation library with subschema support and custom error handling.","0.20874389065","0.79125610935","8808","1025","43319","5651"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","0.43746034324","0.56253965676","8808","1025","11177","946"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.","0.92631407933","0.07368592067","8808","1025","230593","47198"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.","0.75234942785","0.24765057215","8808","1025","63","16"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.","0.04979095401","0.95020904599","8808","1025","22649","3019"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.","0.99736572145","0.00263427855","8808","1025","27874","852"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.","0.2812649736","0.7187350264","8808","1025","5176","449"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.","0.19823644074","0.80176355926","8808","1025","6734","741"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast, extensible Node.js web framework with HTTP/2, plugins, hooks, and strong TypeScript support.","0.34192857907","0.65807142093","8808","1025","13928","883"
"Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","Fast, lightweight JavaScript library for terminal styling with bright color support and strong TypeScript types.","0.9590163934","0.0409836066","8808","1025","328","63"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.","0.0099917363","0.9900082637","8808","1025","19319","863"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.","0.70325872471","0.29674127529","8808","1025","1924","105"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.","0.20455355938","0.79544644062","8808","1025","7","22"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","0.78987685241","0.21012314759","8808","1025","105991","10981"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Performant CSS-in-JS library (Emotion) in TypeScript, featuring improved JSX runtime, Stylis v4, and enhanced DX.","0.13590393522","0.86409606478","8808","1025","892","205"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Go Minisign library: key generation, signing, verification, and prehashed signature support.","0.33256634801","0.66743365199","8808","1025","5434","173"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","0.25978862015","0.74021137985","8808","1025","5593","1568"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.","0.41966138894","0.58033861106","8808","1025","303","36"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.","0.1136902672","0.8863097328","8808","1025","1514","581"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","0.17385671382","0.82614328618","8808","1025","32","7"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Node.js/browser debugging utility with color output, namespace filtering, and formatters.","0.33580363633","0.66419636367","8808","1025","5318","405"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","0.73147262896","0.26852737104","8808","1025","3687","236"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.","0.50555977012","0.49444022988","8808","1025","14350","1361"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","0.5283648498","0.4716351502","8808","1025","187","14"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","0.81764146947","0.18235853053","8808","1025","447","46"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","0.33312323395","0.66687676605","8808","1025","23497","3266"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.","0.14285823702","0.85714176298","8808","1025","15978","500"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.","0.09135188597","0.90864811403","8808","1025","32636","2327"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.","0.4575087311","0.5424912689","8808","1025","1399","45"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.","0.32898127761","0.67101872239","841","108","25345","4590"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).","1.11e-05","0.9999889","841","108","4811","319"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.","0.32651420383","0.67348579617","841","108","114814","15630"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Fast JavaScript deep equality check with TypeScript support and optimized performance.","0.08607253164","0.91392746836","841","108","4085","267"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Object-schema: A config merging/validation library with subschema support and custom error handling.","0.16492120081","0.83507879919","841","108","17559","1111"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.","0.20634920636","0.79365079364","841","108","112","13"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.","0.4251394519","0.5748605481","841","108","13075","721"
"Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.","0.00357509249","0.99642490751","841","108","10600","424"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","0.36913301516","0.63086698484","841","108","33035","4227"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","0.01391566446","0.98608433554","841","108","30349","1619"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","0.97484489446","0.02515510554","841","108","11177","946"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Fast JSON Schema validator with TypeScript support, focused on performance and strictness.","0.19330649941","0.80669350059","841","108","230593","47198"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.","0.33515447195","0.66484552805","841","108","63","16"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.","0.679701334","0.320298666","841","108","5176","449"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.","0.60645453143","0.39354546857","841","108","2103","280"
"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.","0.26138610199","0.73861389801","841","108","14478","1060"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","TypeScript-based ESLint parser and plugin for enhanced linting of TS code, using ESTree AST and custom rules.","0.36528768625","0.63471231375","841","108","13928","883"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.","0.07564033089","0.92435966911","841","108","105991","10981"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.","0.58168522944","0.41831477056","841","108","166","10"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Pytest: Python testing framework with focus on performance, extensibility, and modern Python features.","0.51622591081","0.48377408919","841","108","5593","1568"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Rollup, a JavaScript module bundler, uses SWC for fast, optimized ES module builds with JSX support and enhanced developer experience.","0.53920938955","0.46079061045","841","108","1514","581"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Babel is a JavaScript compiler transforming ES6+ to ES5, enabling modern JS features in older browsers.","0.07822845318","0.92177154682","841","108","8032","1883"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","TypeScript type utility library offering extensive transformations, guards, and deep object manipulation.","0.26223478803","0.73776521197","841","108","1924","105"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Vue.js: Progressive JavaScript framework for building user interfaces with reactivity, SSR, and TypeScript support.","0.0996505165","0.9003494835","841","108","32","7"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Redux-Saga simplifies async side effects in JavaScript apps using generators, channels, and declarative effects.","0.53132617059","0.46867382941","841","108","14350","1361"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.","0.8896856225","0.1103143775","841","108","5434","173"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","0.64263187778","0.35736812222","841","108","8048","1598"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","0.69911660082","0.30088339918","841","108","8600","732"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.","0.90249529981","0.09750470019","14478","1060","13075","721"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js cmd-shim manages executable shims, supporting cross-platform execution and various Node.js versions.","0.32978941892","0.67021058108","14478","1060","43319","5651"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.","0.43528542358","0.56471457642","14478","1060","2103","280"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","SWC: Fast Rust-based TypeScript/JavaScript compiler with a bundler, minifier, and plugin support.","0.4769643449","0.5230356551","14478","1060","13928","883"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","React 19: JavaScript framework with Forget compiler, Flight server components, Float renderer, and DevTools 6.","0.81369298706","0.18630701294","14478","1060","105991","10981"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Fast HTML entity encoder/decoder (TypeScript, ESM) with trie-based optimization and improved tree shaking.","0.01211387038","0.98788612962","14478","1060","166","10"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.","0.65662908876","0.34337091124","14478","1060","5318","405"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.","0.9769330962","0.0230669038","14478","1060","15978","500"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Fast JavaScript CRC32 library with rolling checksums, optimized for various environments.","0.90176099957","0.09823900043","41458","2730","15379","2749"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.","0.80251471321","0.19748528679","41458","2730","25345","4590"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Webpack: JavaScript module bundler with CSS Modules, Module Federation, and performance optimizations.","0.08206632164","0.91793367836","41458","2730","114814","15630"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.","0.54723574142","0.45276425858","41458","2730","12228","2712"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.","0.88463947736","0.11536052264","41458","2730","25458","1537"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Fast JavaScript deep equality check with TypeScript support and optimized performance.","0.56451653549","0.43548346451","41458","2730","43319","5651"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js LevelDB wrapper with simplified API, streams, encodings, and modern browser support.","0.95478605459","0.04521394541","41458","2730","14572","555"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","macOS library providing process information access via automated bindings and a C API.","0.99111626001","0.00888373999","41458","2730","208179","33682"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Fast JavaScript string manipulation library with sourcemap support and bundling for code transformations.","0.95790207318","0.04209792682","41458","2730","22533","1974"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.","0.62847658934","0.37152341066","41458","2730","63","16"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.","0.9910727682","0.0089272318","41458","2730","28583","1565"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Fast JavaScript (Python/PHP) object serialization library handling circular references and custom types.","0.69874465764","0.30125534236","41458","2730","14019","1661"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.","0.79815777444","0.20184222556","41458","2730","8808","1025"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.","0.11934307554","0.88065692446","41458","2730","14","11"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js library for styling terminal output with ANSI escape codes, supporting multiline strings and Typescript.","0.20028662874","0.79971337126","41458","2730","33035","4227"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","NumPy: Scientific computing library for Python with multi-dimensional arrays, linear algebra, and optimized numerical operations.","0.29123806994","0.70876193006","41458","2730","31389","1239"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js library with TypeScript support, focused on dependency management and maintenance.","0.620498615","0.379501385","41458","2730","230593","47198"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.","0.76094724863","0.23905275137","41458","2730","328","63"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.","0.92223790166","0.07776209834","41458","2730","8600","732"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.","0.90945859215","0.09054140785","41458","2730","13075","721"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.","0.86174533085","0.13825466915","41458","2730","19319","863"
"Fast, reliable JavaScript package manager with offline caching, workspaces, and Plug'n'Play.","React Hooks library for remote data fetching, featuring mutations, pagination, and Suspense.","0.79662736957","0.20337263043","41458","2730","346","37"
